date,researcher,screening_round,extract,extract_fraction,concentration,organism,biological_rep,technical_rep,time_point,luminescence
20190316,AG,AG7,MC10-162,3,500,MM,1,2,0,0
20190316,AG,AG7,MC10-162,4,500,MM,1,1,0,0
20190316,AG,AG7,MC10-162,4,500,MM,1,2,0,0
20190316,AG,AG7,MC10-162,5,500,MM,1,1,0,2
20190316,AG,AG7,MC10-162,5,500,MM,1,2,0,4
20190316,AG,AG7,MC10-162,CRUDE,250,MM,1,1,0,4
20190316,AG,AG7,MC10-162,CRUDE,250,MM,1,2,0,4
20190316,AG,AG7,MC10-162,1,250,MM,1,1,0,2
20190316,AG,AG7,MC10-162,1,250,MM,1,2,0,0
20190316,AG,AG7,MC10-162,2,250,MM,1,1,0,2
20190316,AG,AG7,MC10-162,2,250,MM,1,2,0,2
20190316,AG,AG7,MC10-162,3,250,MM,1,1,0,2
20190316,AG,AG7,MC10-162,3,250,MM,1,2,0,4
20190316,AG,AG7,MC10-162,4,250,MM,1,1,0,2
20190316,AG,AG7,MC10-162,4,250,MM,1,2,0,2
20190316,AG,AG7,MC10-162,5,250,MM,1,1,0,0
20190316,AG,AG7,MC10-162,5,250,MM,1,2,0,2
20190316,AG,AG7,MC10-162,CRUDE,125,MM,1,1,0,2
20190316,AG,AG7,MC10-162,CRUDE,125,MM,1,2,0,0
20190316,AG,AG7,MC10-162,1,125,MM,1,1,0,0
20190316,AG,AG7,MC10-162,1,125,MM,1,2,0,4
20190316,AG,AG7,MC10-162,2,125,MM,1,1,0,0
20190316,AG,AG7,MC10-162,2,125,MM,1,2,0,2
20190316,AG,AG7,MC10-162,3,125,MM,1,1,0,4
20190316,AG,AG7,MC10-162,3,125,MM,1,2,0,0
20190316,AG,AG7,MC10-162,4,125,MM,1,1,0,4
20190316,AG,AG7,MC10-162,4,125,MM,1,2,0,0
20190316,AG,AG7,MC10-162,5,125,MM,1,1,0,4
20190316,AG,AG7,MC10-162,5,125,MM,1,2,0,4
20190316,AG,AG7,MC10-162,CRUDE,62.5,MM,1,1,0,2
20190316,AG,AG7,MC10-162,CRUDE,62.5,MM,1,2,0,0
20190316,AG,AG7,MC10-162,1,62.5,MM,1,1,0,2
20190316,AG,AG7,MC10-162,1,62.5,MM,1,2,0,4
20190316,AG,AG7,MC10-162,2,62.5,MM,1,1,0,4
20190316,AG,AG7,MC10-162,2,62.5,MM,1,2,0,2
20190316,AG,AG7,MC10-162,3,62.5,MM,1,1,0,0
20190316,AG,AG7,MC10-162,3,62.5,MM,1,2,0,2
20190316,AG,AG7,MC10-162,4,62.5,MM,1,1,0,4
20190316,AG,AG7,MC10-162,4,62.5,MM,1,2,0,6
20190316,AG,AG7,MC10-162,5,62.5,MM,1,1,0,4
20190316,AG,AG7,MC10-162,5,62.5,MM,1,2,0,0
20190316,AG,AG7,MC10-162,CRUDE,31.25,MM,1,1,0,4
20190316,AG,AG7,MC10-162,CRUDE,31.25,MM,1,2,0,4
20190316,AG,AG7,MC10-162,1,31.25,MM,1,1,0,4
20190316,AG,AG7,MC10-162,1,31.25,MM,1,2,0,2
20190316,AG,AG7,MC10-162,2,31.25,MM,1,1,0,0
20190316,AG,AG7,MC10-162,2,31.25,MM,1,2,0,2
20190316,AG,AG7,MC10-162,3,31.25,MM,1,1,0,2
20190316,AG,AG7,MC10-162,3,31.25,MM,1,2,0,0
20190316,AG,AG7,MC10-162,4,31.25,MM,1,1,0,6
20190316,AG,AG7,MC10-162,4,31.25,MM,1,2,0,0
20190316,AG,AG7,MC10-162,5,31.25,MM,1,1,0,2
20190316,AG,AG7,MC10-162,5,31.25,MM,1,2,0,4
20190316,AG,AG7,MC10-162,CRUDE,15.625,MM,1,1,0,0
20190316,AG,AG7,MC10-162,CRUDE,15.625,MM,1,2,0,6
20190316,AG,AG7,MC10-162,1,15.625,MM,1,1,0,0
20190316,AG,AG7,MC10-162,1,15.625,MM,1,2,0,2
20190316,AG,AG7,MC10-162,2,15.625,MM,1,1,0,4
20190316,AG,AG7,MC10-162,2,15.625,MM,1,2,0,6
20190316,AG,AG7,MC10-162,3,15.625,MM,1,1,0,0
20190316,AG,AG7,MC10-162,3,15.625,MM,1,2,0,0
20190316,AG,AG7,MC10-162,4,15.625,MM,1,1,0,2
20190316,AG,AG7,MC10-162,4,15.625,MM,1,2,0,0
20190316,AG,AG7,MC10-162,5,15.625,MM,1,1,0,0
20190316,AG,AG7,MC10-162,5,15.625,MM,1,2,0,6
20190316,AG,AG7,MC10-162,CRUDE,0,MM,1,1,0,2
20190316,AG,AG7,MC10-162,CRUDE,0,MM,1,2,0,2
20190316,AG,AG7,MC10-162,1,0,MM,1,1,0,2
20190316,AG,AG7,MC10-162,1,0,MM,1,2,0,2
20190316,AG,AG7,MC10-162,2,0,MM,1,1,0,4
20190316,AG,AG7,MC10-162,2,0,MM,1,2,0,2
20190316,AG,AG7,MC10-162,3,0,MM,1,1,0,4
20190316,AG,AG7,MC10-162,3,0,MM,1,2,0,4
20190316,AG,AG7,MC10-162,4,0,MM,1,1,0,2
20190316,AG,AG7,MC10-162,4,0,MM,1,2,0,4
20190316,AG,AG7,MC10-162,5,0,MM,1,1,0,6
20190316,AG,AG7,MC10-162,5,0,MM,1,2,0,2
20190316,AG,AG7,MC10-162,CRUDE,1000,MM,1,1,24,22
20190316,AG,AG7,MC10-162,CRUDE,1000,MM,1,2,24,16
20190316,AG,AG7,MC10-162,1,1000,MM,1,1,24,12
20190316,AG,AG7,MC10-162,1,1000,MM,1,2,24,12
20190316,AG,AG7,MC10-162,2,1000,MM,1,1,24,12
20190316,AG,AG7,MC10-162,2,1000,MM,1,2,24,6
20190316,AG,AG7,MC10-162,3,1000,MM,1,1,24,6
20190316,AG,AG7,MC10-162,3,1000,MM,1,2,24,4
20190316,AG,AG7,MC10-162,4,1000,MM,1,1,24,10
20190316,AG,AG7,MC10-162,4,1000,MM,1,2,24,12
20190316,AG,AG7,MC10-162,5,1000,MM,1,1,24,4
20190316,AG,AG7,MC10-162,5,1000,MM,1,2,24,0
20190316,AG,AG7,MC10-162,CRUDE,500,MM,1,1,24,22
20190316,AG,AG7,MC10-162,CRUDE,500,MM,1,2,24,18
20190316,AG,AG7,MC10-162,1,500,MM,1,1,24,18
20190316,AG,AG7,MC10-162,1,500,MM,1,2,24,26
20190316,AG,AG7,MC10-162,2,500,MM,1,1,24,16
20190316,AG,AG7,MC10-162,2,500,MM,1,2,24,14
20190316,AG,AG7,MC10-162,3,500,MM,1,1,24,6
20190316,AG,AG7,MC10-162,3,500,MM,1,2,24,14
20190316,AG,AG7,MC10-162,4,500,MM,1,1,24,20
20190316,AG,AG7,MC10-162,4,500,MM,1,2,24,22
20190316,AG,AG7,MC10-162,5,500,MM,1,1,24,4
20190316,AG,AG7,MC10-162,5,500,MM,1,2,24,2
20190316,AG,AG7,MC10-162,CRUDE,250,MM,1,1,24,24
20190316,AG,AG7,MC10-162,CRUDE,250,MM,1,2,24,26
20190316,AG,AG7,MC10-162,1,250,MM,1,1,24,20
20190316,AG,AG7,MC10-162,1,250,MM,1,2,24,24
20190316,AG,AG7,MC10-162,2,250,MM,1,1,24,20
20190316,AG,AG7,MC10-162,2,250,MM,1,2,24,30
20190316,AG,AG7,MC10-162,3,250,MM,1,1,24,12
20190316,AG,AG7,MC10-162,3,250,MM,1,2,24,10
20190316,AG,AG7,MC10-162,4,250,MM,1,1,24,30
20190316,AG,AG7,MC10-162,4,250,MM,1,2,24,22
20190316,AG,AG7,MC10-162,5,250,MM,1,1,24,20
20190316,AG,AG7,MC10-162,5,250,MM,1,2,24,10
20190316,AG,AG7,MC10-162,CRUDE,125,MM,1,1,24,24
20190316,AG,AG7,MC10-162,CRUDE,125,MM,1,2,24,28
20190316,AG,AG7,MC10-162,1,125,MM,1,1,24,22
20190316,AG,AG7,MC10-162,1,125,MM,1,2,24,24
20190316,AG,AG7,MC10-162,2,125,MM,1,1,24,24
20190316,AG,AG7,MC10-162,2,125,MM,1,2,24,32
20190316,AG,AG7,MC10-162,3,125,MM,1,1,24,20
20190316,AG,AG7,MC10-162,3,125,MM,1,2,24,22
20190316,AG,AG7,MC10-162,4,125,MM,1,1,24,36
20190316,AG,AG7,MC10-162,4,125,MM,1,2,24,28
20190316,AG,AG7,MC10-162,5,125,MM,1,1,24,18
20190316,AG,AG7,MC10-162,5,125,MM,1,2,24,22
20190316,AG,AG7,MC10-162,CRUDE,62.5,MM,1,1,24,30
20190316,AG,AG7,MC10-162,CRUDE,62.5,MM,1,2,24,32
20190316,AG,AG7,MC10-162,1,62.5,MM,1,1,24,34
20190316,AG,AG7,MC10-162,1,62.5,MM,1,2,24,32
20190316,AG,AG7,MC10-162,2,62.5,MM,1,1,24,28
20190316,AG,AG7,MC10-162,2,62.5,MM,1,2,24,28
20190316,AG,AG7,MC10-162,3,62.5,MM,1,1,24,18
20190316,AG,AG7,MC10-162,3,62.5,MM,1,2,24,24
20190316,AG,AG7,MC10-162,4,62.5,MM,1,1,24,30
20190316,AG,AG7,MC10-162,4,62.5,MM,1,2,24,22
20190316,AG,AG7,MC10-162,5,62.5,MM,1,1,24,38
20190316,AG,AG7,MC10-162,5,62.5,MM,1,2,24,34
20190316,AG,AG7,MC10-162,CRUDE,31.25,MM,1,1,24,36
20190316,AG,AG7,MC10-162,CRUDE,31.25,MM,1,2,24,28
20190316,AG,AG7,MC10-162,1,31.25,MM,1,1,24,32
20190316,AG,AG7,MC10-162,1,31.25,MM,1,2,24,40
20190316,AG,AG7,MC10-162,2,31.25,MM,1,1,24,36
20190316,AG,AG7,MC10-162,2,31.25,MM,1,2,24,36
20190316,AG,AG7,MC10-162,3,31.25,MM,1,1,24,28
20190316,AG,AG7,MC10-162,3,31.25,MM,1,2,24,28
20190316,AG,AG7,MC10-162,4,31.25,MM,1,1,24,30
20190316,AG,AG7,MC10-162,4,31.25,MM,1,2,24,26
20190316,AG,AG7,MC10-162,5,31.25,MM,1,1,24,22
20190316,AG,AG7,MC10-162,5,31.25,MM,1,2,24,26
20190316,AG,AG7,MC10-162,CRUDE,15.625,MM,1,1,24,30
20190316,AG,AG7,MC10-162,CRUDE,15.625,MM,1,2,24,28
20190316,AG,AG7,MC10-162,1,15.625,MM,1,1,24,20
20190316,AG,AG7,MC10-162,1,15.625,MM,1,2,24,24
20190316,AG,AG7,MC10-162,2,15.625,MM,1,1,24,28
20190316,AG,AG7,MC10-162,2,15.625,MM,1,2,24,26
20190316,AG,AG7,MC10-162,3,15.625,MM,1,1,24,30
20190316,AG,AG7,MC10-162,3,15.625,MM,1,2,24,32
20190316,AG,AG7,MC10-162,4,15.625,MM,1,1,24,24
20190316,AG,AG7,MC10-162,4,15.625,MM,1,2,24,36
20190316,AG,AG7,MC10-162,5,15.625,MM,1,1,24,32
20190316,AG,AG7,MC10-162,5,15.625,MM,1,2,24,32
20190316,AG,AG7,MC10-162,CRUDE,0,MM,1,1,24,26
20190316,AG,AG7,MC10-162,CRUDE,0,MM,1,2,24,40
20190316,AG,AG7,MC10-162,1,0,MM,1,1,24,36
20190316,AG,AG7,MC10-162,1,0,MM,1,2,24,46
20190316,AG,AG7,MC10-162,2,0,MM,1,1,24,28
20190316,AG,AG7,MC10-162,2,0,MM,1,2,24,32
20190316,AG,AG7,MC10-162,3,0,MM,1,1,24,42
20190316,AG,AG7,MC10-162,3,0,MM,1,2,24,34
20190316,AG,AG7,MC10-162,4,0,MM,1,1,24,32
20190316,AG,AG7,MC10-162,4,0,MM,1,2,24,30
20190316,AG,AG7,MC10-162,5,0,MM,1,1,24,30
20190316,AG,AG7,MC10-162,5,0,MM,1,2,24,42
20190316,AG,AG7,MC10-162,CRUDE,1000,MM,1,1,48,86
20190316,AG,AG7,MC10-162,CRUDE,1000,MM,1,2,48,78
20190316,AG,AG7,MC10-162,1,1000,MM,1,1,48,70
20190316,AG,AG7,MC10-162,1,1000,MM,1,2,48,102
20190316,AG,AG7,MC10-162,2,1000,MM,1,1,48,68
20190316,AG,AG7,MC10-162,2,1000,MM,1,2,48,62
20190316,AG,AG7,MC10-162,3,1000,MM,1,1,48,26
20190316,AG,AG7,MC10-162,3,1000,MM,1,2,48,28
20190316,AG,AG7,MC10-162,4,1000,MM,1,1,48,76
20190316,AG,AG7,MC10-162,4,1000,MM,1,2,48,82
20190316,AG,AG7,MC10-162,5,1000,MM,1,1,48,2
20190316,AG,AG7,MC10-162,5,1000,MM,1,2,48,0
20190316,AG,AG7,MC10-162,CRUDE,500,MM,1,1,48,124
20190316,AG,AG7,MC10-162,CRUDE,500,MM,1,2,48,106
20190316,AG,AG7,MC10-162,1,500,MM,1,1,48,128
20190316,AG,AG7,MC10-162,1,500,MM,1,2,48,120
20190316,AG,AG7,MC10-162,2,500,MM,1,1,48,140
20190316,AG,AG7,MC10-162,2,500,MM,1,2,48,138
20190316,AG,AG7,MC10-162,3,500,MM,1,1,48,66
20190316,AG,AG7,MC10-162,3,500,MM,1,2,48,78
20190316,AG,AG7,MC10-162,4,500,MM,1,1,48,186
20190316,AG,AG7,MC10-162,4,500,MM,1,2,48,150
20190316,AG,AG7,MC10-162,5,500,MM,1,1,48,10
20190316,AG,AG7,MC10-162,5,500,MM,1,2,48,6
20190316,AG,AG7,MC10-162,CRUDE,250,MM,1,1,48,184
20190316,AG,AG7,MC10-162,CRUDE,250,MM,1,2,48,196
20190316,AG,AG7,MC10-162,1,250,MM,1,1,48,180
20190316,AG,AG7,MC10-162,1,250,MM,1,2,48,178
20190316,AG,AG7,MC10-162,2,250,MM,1,1,48,188
20190316,AG,AG7,MC10-162,2,250,MM,1,2,48,184
20190316,AG,AG7,MC10-162,3,250,MM,1,1,48,126
20190316,AG,AG7,MC10-162,3,250,MM,1,2,48,122
20190316,AG,AG7,MC10-162,4,250,MM,1,1,48,206
20190316,AG,AG7,MC10-162,4,250,MM,1,2,48,216
20190316,AG,AG7,MC10-162,5,250,MM,1,1,48,78
20190316,AG,AG7,MC10-162,5,250,MM,1,2,48,70
20190316,AG,AG7,MC10-162,CRUDE,125,MM,1,1,48,214
20190316,AG,AG7,MC10-162,CRUDE,125,MM,1,2,48,234
20190316,AG,AG7,MC10-162,1,125,MM,1,1,48,222
20190316,AG,AG7,MC10-162,1,125,MM,1,2,48,198
20190316,AG,AG7,MC10-162,2,125,MM,1,1,48,234
20190316,AG,AG7,MC10-162,2,125,MM,1,2,48,236
20190316,AG,AG7,MC10-162,3,125,MM,1,1,48,176
20190316,AG,AG7,MC10-162,3,125,MM,1,2,48,186
20190316,AG,AG7,MC10-162,4,125,MM,1,1,48,280
20190316,AG,AG7,MC10-162,4,125,MM,1,2,48,252
20190316,AG,AG7,MC10-162,5,125,MM,1,1,48,154
20190316,AG,AG7,MC10-162,5,125,MM,1,2,48,148
20190316,AG,AG7,MC10-162,CRUDE,62.5,MM,1,1,48,242
20190316,AG,AG7,MC10-162,CRUDE,62.5,MM,1,2,48,254
20190316,AG,AG7,MC10-162,1,62.5,MM,1,1,48,254
20190316,AG,AG7,MC10-162,1,62.5,MM,1,2,48,278
20190316,AG,AG7,MC10-162,2,62.5,MM,1,1,48,254
20190316,AG,AG7,MC10-162,2,62.5,MM,1,2,48,278
20190316,AG,AG7,MC10-162,3,62.5,MM,1,1,48,252
20190316,AG,AG7,MC10-162,3,62.5,MM,1,2,48,242
20190316,AG,AG7,MC10-162,4,62.5,MM,1,1,48,280
20190316,AG,AG7,MC10-162,4,62.5,MM,1,2,48,290
20190316,AG,AG7,MC10-162,5,62.5,MM,1,1,48,246
20190316,AG,AG7,MC10-162,5,62.5,MM,1,2,48,174
20190316,AG,AG7,MC10-162,CRUDE,31.25,MM,1,1,48,228
20190316,AG,AG7,MC10-162,CRUDE,31.25,MM,1,2,48,298
20190316,AG,AG7,MC10-162,1,31.25,MM,1,1,48,298
20190316,AG,AG7,MC10-162,1,31.25,MM,1,2,48,276
20190316,AG,AG7,MC10-162,2,31.25,MM,1,1,48,322
20190316,AG,AG7,MC10-162,2,31.25,MM,1,2,48,316
20190316,AG,AG7,MC10-162,3,31.25,MM,1,1,48,260
20190316,AG,AG7,MC10-162,3,31.25,MM,1,2,48,278
20190316,AG,AG7,MC10-162,4,31.25,MM,1,1,48,266
20190316,AG,AG7,MC10-162,4,31.25,MM,1,2,48,250
20190316,AG,AG7,MC10-162,5,31.25,MM,1,1,48,212
20190316,AG,AG7,MC10-162,5,31.25,MM,1,2,48,236
20190316,AG,AG7,MC10-162,CRUDE,15.625,MM,1,1,48,258
20190316,AG,AG7,MC10-162,CRUDE,15.625,MM,1,2,48,272
20190316,AG,AG7,MC10-162,1,15.625,MM,1,1,48,280
20190316,AG,AG7,MC10-162,1,15.625,MM,1,2,48,280
20190316,AG,AG7,MC10-162,2,15.625,MM,1,1,48,262
20190316,AG,AG7,MC10-162,2,15.625,MM,1,2,48,304
20190316,AG,AG7,MC10-162,3,15.625,MM,1,1,48,274
20190316,AG,AG7,MC10-162,3,15.625,MM,1,2,48,282
20190316,AG,AG7,MC10-162,4,15.625,MM,1,1,48,306
20190316,AG,AG7,MC10-162,4,15.625,MM,1,2,48,264
20190316,AG,AG7,MC10-162,5,15.625,MM,1,1,48,254
20190316,AG,AG7,MC10-162,5,15.625,MM,1,2,48,216
20190316,AG,AG7,MC10-162,CRUDE,0,MM,1,1,48,246
20190316,AG,AG7,MC10-162,CRUDE,0,MM,1,2,48,238
20190316,AG,AG7,MC10-162,1,0,MM,1,1,48,254
20190316,AG,AG7,MC10-162,1,0,MM,1,2,48,282
20190316,AG,AG7,MC10-162,2,0,MM,1,1,48,280
20190316,AG,AG7,MC10-162,2,0,MM,1,2,48,308
20190316,AG,AG7,MC10-162,3,0,MM,1,1,48,294
20190316,AG,AG7,MC10-162,3,0,MM,1,2,48,242
20190316,AG,AG7,MC10-162,4,0,MM,1,1,48,264
20190316,AG,AG7,MC10-162,4,0,MM,1,2,48,246
20190316,AG,AG7,MC10-162,5,0,MM,1,1,48,246
20190316,AG,AG7,MC10-162,5,0,MM,1,2,48,226
20190316,AG,AG7,MC10-162,CRUDE,1000,MM,1,1,72,372
20190316,AG,AG7,MC10-162,CRUDE,1000,MM,1,2,72,434
20190316,AG,AG7,MC10-162,1,1000,MM,1,1,72,768
20190316,AG,AG7,MC10-162,1,1000,MM,1,2,72,860
20190316,AG,AG7,MC10-162,2,1000,MM,1,1,72,560
20190316,AG,AG7,MC10-162,2,1000,MM,1,2,72,584
20190316,AG,AG7,MC10-162,3,1000,MM,1,1,72,346
20190316,AG,AG7,MC10-162,3,1000,MM,1,2,72,430
20190316,AG,AG7,MC10-162,4,1000,MM,1,1,72,352
20190316,AG,AG7,MC10-162,4,1000,MM,1,2,72,282
20190316,AG,AG7,MC10-162,5,1000,MM,1,1,72,2
20190316,AG,AG7,MC10-162,5,1000,MM,1,2,72,2
20190316,AG,AG7,MC10-162,CRUDE,500,MM,1,1,72,798
20190316,AG,AG7,MC10-162,CRUDE,500,MM,1,2,72,800
20190316,AG,AG7,MC10-162,1,500,MM,1,1,72,722
20190316,AG,AG7,MC10-162,1,500,MM,1,2,72,632
20190316,AG,AG7,MC10-162,2,500,MM,1,1,72,656
20190316,AG,AG7,MC10-162,2,500,MM,1,2,72,658
20190316,AG,AG7,MC10-162,3,500,MM,1,1,72,646
20190316,AG,AG7,MC10-162,3,500,MM,1,2,72,784
20190316,AG,AG7,MC10-162,4,500,MM,1,1,72,706
20190316,AG,AG7,MC10-162,4,500,MM,1,2,72,740
20190316,AG,AG7,MC10-162,5,500,MM,1,1,72,40
20190316,AG,AG7,MC10-162,5,500,MM,1,2,72,26
20190316,AG,AG7,MC10-162,CRUDE,250,MM,1,1,72,1042
20190316,AG,AG7,MC10-162,CRUDE,250,MM,1,2,72,1010
20190316,AG,AG7,MC10-162,1,250,MM,1,1,72,840
20190316,AG,AG7,MC10-162,1,250,MM,1,2,72,910
20190316,AG,AG7,MC10-162,2,250,MM,1,1,72,704
20190316,AG,AG7,MC10-162,2,250,MM,1,2,72,742
20190316,AG,AG7,MC10-162,3,250,MM,1,1,72,636
20190316,AG,AG7,MC10-162,3,250,MM,1,2,72,824
20190316,AG,AG7,MC10-162,4,250,MM,1,1,72,782
20190316,AG,AG7,MC10-162,4,250,MM,1,2,72,864
20190316,AG,AG7,MC10-162,5,250,MM,1,1,72,446
20190316,AG,AG7,MC10-162,5,250,MM,1,2,72,410
20190316,AG,AG7,MC10-162,CRUDE,125,MM,1,1,72,1154
20190316,AG,AG7,MC10-162,CRUDE,125,MM,1,2,72,1068
20190316,AG,AG7,MC10-162,1,125,MM,1,1,72,984
20190316,AG,AG7,MC10-162,1,125,MM,1,2,72,940
20190316,AG,AG7,MC10-162,2,125,MM,1,1,72,882
20190316,AG,AG7,MC10-162,2,125,MM,1,2,72,962
20190316,AG,AG7,MC10-162,3,125,MM,1,1,72,910
20190316,AG,AG7,MC10-162,3,125,MM,1,2,72,866
20190316,AG,AG7,MC10-162,4,125,MM,1,1,72,888
20190316,AG,AG7,MC10-162,4,125,MM,1,2,72,1000
20190316,AG,AG7,MC10-162,5,125,MM,1,1,72,776
20190316,AG,AG7,MC10-162,5,125,MM,1,2,72,766
20190316,AG,AG7,MC10-162,CRUDE,62.5,MM,1,1,72,948
20190316,AG,AG7,MC10-162,CRUDE,62.5,MM,1,2,72,1016
20190316,AG,AG7,MC10-162,1,62.5,MM,1,1,72,852
20190316,AG,AG7,MC10-162,1,62.5,MM,1,2,72,1020
20190316,AG,AG7,MC10-162,2,62.5,MM,1,1,72,786
20190316,AG,AG7,MC10-162,2,62.5,MM,1,2,72,924
20190316,AG,AG7,MC10-162,3,62.5,MM,1,1,72,942
20190316,AG,AG7,MC10-162,3,62.5,MM,1,2,72,968
20190316,AG,AG7,MC10-162,4,62.5,MM,1,1,72,1138
20190316,AG,AG7,MC10-162,4,62.5,MM,1,2,72,1136
20190316,AG,AG7,MC10-162,5,62.5,MM,1,1,72,1158
20190316,AG,AG7,MC10-162,5,62.5,MM,1,2,72,1122
20190316,AG,AG7,MC10-162,CRUDE,31.25,MM,1,1,72,1128
20190316,AG,AG7,MC10-162,CRUDE,31.25,MM,1,2,72,892
20190316,AG,AG7,MC10-162,1,31.25,MM,1,1,72,900
20190316,AG,AG7,MC10-162,1,31.25,MM,1,2,72,958
20190316,AG,AG7,MC10-162,2,31.25,MM,1,1,72,940
20190316,AG,AG7,MC10-162,2,31.25,MM,1,2,72,968
20190316,AG,AG7,MC10-162,3,31.25,MM,1,1,72,850
20190316,AG,AG7,MC10-162,3,31.25,MM,1,2,72,968
20190316,AG,AG7,MC10-162,4,31.25,MM,1,1,72,1128
20190316,AG,AG7,MC10-162,4,31.25,MM,1,2,72,994
20190316,AG,AG7,MC10-162,5,31.25,MM,1,1,72,1242
20190316,AG,AG7,MC10-162,5,31.25,MM,1,2,72,1188
20190316,AG,AG7,MC10-162,CRUDE,15.625,MM,1,1,72,898
20190316,AG,AG7,MC10-162,CRUDE,15.625,MM,1,2,72,1040
20190316,AG,AG7,MC10-162,1,15.625,MM,1,1,72,1016
20190316,AG,AG7,MC10-162,1,15.625,MM,1,2,72,980
20190316,AG,AG7,MC10-162,2,15.625,MM,1,1,72,946
20190316,AG,AG7,MC10-162,2,15.625,MM,1,2,72,960
20190316,AG,AG7,MC10-162,3,15.625,MM,1,1,72,1036
20190316,AG,AG7,MC10-162,3,15.625,MM,1,2,72,914
20190316,AG,AG7,MC10-162,4,15.625,MM,1,1,72,950
20190316,AG,AG7,MC10-162,4,15.625,MM,1,2,72,1040
20190316,AG,AG7,MC10-162,5,15.625,MM,1,1,72,1072
20190316,AG,AG7,MC10-162,5,15.625,MM,1,2,72,1170
20190316,AG,AG7,MC10-162,CRUDE,0,MM,1,1,72,932
20190316,AG,AG7,MC10-162,CRUDE,0,MM,1,2,72,952
20190316,AG,AG7,MC10-162,1,0,MM,1,1,72,1034
20190316,AG,AG7,MC10-162,1,0,MM,1,2,72,992
20190316,AG,AG7,MC10-162,2,0,MM,1,1,72,1048
20190316,AG,AG7,MC10-162,2,0,MM,1,2,72,1050
20190316,AG,AG7,MC10-162,3,0,MM,1,1,72,1160
20190316,AG,AG7,MC10-162,3,0,MM,1,2,72,1084
20190316,AG,AG7,MC10-162,4,0,MM,1,1,72,944
20190316,AG,AG7,MC10-162,4,0,MM,1,2,72,1134
20190316,AG,AG7,MC10-162,5,0,MM,1,1,72,984
20190316,AG,AG7,MC10-162,5,0,MM,1,2,72,1180
20190316,AG,AG7,MC10-166,CRUDE,1000,MA,1,1,0,16
20190316,AG,AG7,MC10-166,CRUDE,1000,MA,1,2,0,22
20190316,AG,AG7,MC10-166,1,1000,MA,1,1,0,26
20190316,AG,AG7,MC10-166,1,1000,MA,1,2,0,44
20190316,AG,AG7,MC10-166,2,1000,MA,1,1,0,18
20190316,AG,AG7,MC10-166,2,1000,MA,1,2,0,10
20190316,AG,AG7,MC10-166,3,1000,MA,1,1,0,16
20190316,AG,AG7,MC10-166,3,1000,MA,1,2,0,12
20190316,AG,AG7,MC10-166,4,1000,MA,1,1,0,58
20190316,AG,AG7,MC10-166,4,1000,MA,1,2,0,42
20190316,AG,AG7,MC10-166,5,1000,MA,1,1,0,10
20190316,AG,AG7,MC10-166,5,1000,MA,1,2,0,4
20190316,AG,AG7,MC10-166,CRUDE,500,MA,1,1,0,24
20190316,AG,AG7,MC10-166,CRUDE,500,MA,1,2,0,26
20190316,AG,AG7,MC10-166,1,500,MA,1,1,0,56
20190316,AG,AG7,MC10-166,1,500,MA,1,2,0,86
20190316,AG,AG7,MC10-166,2,500,MA,1,1,0,28
20190316,AG,AG7,MC10-166,2,500,MA,1,2,0,32
20190316,AG,AG7,MC10-166,3,500,MA,1,1,0,12
20190316,AG,AG7,MC10-166,3,500,MA,1,2,0,12
20190316,AG,AG7,MC10-166,4,500,MA,1,1,0,104
20190316,AG,AG7,MC10-166,4,500,MA,1,2,0,56
20190316,AG,AG7,MC10-166,5,500,MA,1,1,0,14
20190316,AG,AG7,MC10-166,5,500,MA,1,2,0,12
20190316,AG,AG7,MC10-166,CRUDE,250,MA,1,1,0,48
20190316,AG,AG7,MC10-166,CRUDE,250,MA,1,2,0,52
20190316,AG,AG7,MC10-166,1,250,MA,1,1,0,60
20190316,AG,AG7,MC10-166,1,250,MA,1,2,0,104
20190316,AG,AG7,MC10-166,2,250,MA,1,1,0,44
20190316,AG,AG7,MC10-166,2,250,MA,1,2,0,58
20190316,AG,AG7,MC10-166,3,250,MA,1,1,0,24
20190316,AG,AG7,MC10-166,3,250,MA,1,2,0,28
20190316,AG,AG7,MC10-166,4,250,MA,1,1,0,106
20190316,AG,AG7,MC10-166,4,250,MA,1,2,0,78
20190316,AG,AG7,MC10-166,5,250,MA,1,1,0,22
20190316,AG,AG7,MC10-166,5,250,MA,1,2,0,12
20190316,AG,AG7,MC10-166,CRUDE,125,MA,1,1,0,46
20190316,AG,AG7,MC10-166,CRUDE,125,MA,1,2,0,66
20190316,AG,AG7,MC10-166,1,125,MA,1,1,0,104
20190316,AG,AG7,MC10-166,1,125,MA,1,2,0,120
20190316,AG,AG7,MC10-166,2,125,MA,1,1,0,102
20190316,AG,AG7,MC10-166,2,125,MA,1,2,0,94
20190316,AG,AG7,MC10-166,3,125,MA,1,1,0,50
20190316,AG,AG7,MC10-166,3,125,MA,1,2,0,76
20190316,AG,AG7,MC10-166,4,125,MA,1,1,0,102
20190316,AG,AG7,MC10-166,4,125,MA,1,2,0,90
20190316,AG,AG7,MC10-166,5,125,MA,1,1,0,32
20190316,AG,AG7,MC10-166,5,125,MA,1,2,0,22
20190316,AG,AG7,MC10-166,CRUDE,62.5,MA,1,1,0,84
20190316,AG,AG7,MC10-166,CRUDE,62.5,MA,1,2,0,88
